Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
B6,10/15/2021,1106,N309JB,JFK,19:47,19:40,140,123,-7,19:59,19,0,0,0,0,0
B6,10/15/2021,2112,N324JB,BOS,17:32,17:23,146,121,-9,17:38,15,0,0,0,0,0
B6,10/16/2021,563,N517JB,FLL,5:40,5:40,178,180,0,5:55,15,0,0,0,0,0
B6,10/16/2021,1106,N178JB,JFK,19:47,20:35,140,117,48,20:46,11,24,0,0,0,1
B6,10/16/2021,2112,N281JB,BOS,18:50,20:10,147,142,80,20:36,26,2,0,0,0,73
B6,10/17/2021,312,N665JB,BOS,10:19,10:10,143,125,-9,10:23,13,0,0,0,0,0
B6,10/17/2021,563,N554JB,FLL,5:40,5:44,178,167,4,5:57,13,0,0,0,0,0
B6,10/17/2021,1106,N354JB,JFK,19:47,20:01,140,127,14,20:25,24,0,0,0,0,0
B6,10/17/2021,2112,N334JB,BOS,17:32,17:25,146,130,-7,17:38,13,0,0,0,0,0
B6,10/18/2021,312,N552JB,BOS,10:19,10:12,143,128,-7,10:24,12,0,0,0,0,0
B6,10/18/2021,563,N503JB,FLL,5:40,5:34,178,167,-6,5:45,11,0,0,0,0,0
B6,10/18/2021,1106,N354JB,JFK,19:47,19:47,140,127,0,20:13,26,0,0,0,0,0
B6,10/18/2021,2112,N183JB,BOS,17:32,17:24,146,133,-8,17:40,16,0,0,0,0,0
B6,10/19/2021,312,N591JB,BOS,10:19,10:06,143,131,-13,10:25,19,0,0,0,0,0
B6,10/19/2021,563,N503JB,FLL,5:40,5:26,178,183,-14,5:39,13,0,0,0,0,0
B6,10/19/2021,2112,N183JB,BOS,17:32,17:22,146,122,-10,17:34,12,0,0,0,0,0
B6,10/20/2021,312,N597JB,BOS,10:19,10:05,143,131,-14,10:20,15,0,0,0,0,0
B6,10/20/2021,563,N775JB,FLL,5:40,5:35,178,171,-5,5:52,17,0,0,0,0,0
B6,10/20/2021,2112,N238JB,BOS,17:32,17:22,146,127,-10,17:36,14,0,0,0,0,0
B6,10/21/2021,312,N789JB,BOS,10:19,10:13,143,133,-6,10:25,12,0,0,0,0,0
B6,10/21/2021,563,N804JB,FLL,5:40,7:15,178,177,95,7:36,21,94,0,0,0,0
B6,10/21/2021,1106,N304JB,JFK,19:47,20:16,140,162,29,20:28,12,3,0,22,0,26
B6,10/21/2021,2112,N193JB,BOS,17:32,17:27,146,132,-5,17:39,12,0,0,0,0,0
B6,10/22/2021,312,N552JB,BOS,10:19,10:12,143,124,-7,10:23,11,0,0,0,0,0
B6,10/22/2021,563,N804JB,FLL,5:40,5:55,178,169,15,6:10,15,0,0,0,0,0
B6,10/22/2021,1106,N238JB,JFK,19:47,19:46,140,123,-1,20:06,20,0,0,0,0,0
B6,10/22/2021,2112,N309JB,BOS,17:32,17:21,146,123,-11,17:34,13,0,0,0,0,0
B6,10/23/2021,563,N519JB,FLL,5:40,5:35,178,169,-5,5:50,15,0,0,0,0,0
B6,10/23/2021,1106,N238JB,JFK,19:47,19:36,140,111,-11,19:55,19,0,0,0,0,0
B6,10/23/2021,2112,N348JB,BOS,18:50,18:39,147,119,-11,18:54,15,0,0,0,0,0
B6,10/24/2021,312,N665JB,BOS,10:19,10:31,143,122,12,10:48,17,0,0,0,0,0
B6,10/24/2021,563,N708JB,FLL,5:40,5:37,178,190,-3,5:56,19,0,0,0,0,0
B6,10/24/2021,1106,N354JB,JFK,19:47,20:27,140,122,40,20:45,18,0,8,0,0,14
B6,10/24/2021,2112,N292JB,BOS,17:32,17:53,146,121,21,18:08,15,0,0,0,0,0
B6,10/25/2021,312,N794JB,BOS,10:19,12:50,143,139,151,13:03,13,5,0,0,0,142
B6,10/25/2021,563,N571JB,FLL,5:40,5:47,178,208,7,6:04,17,0,7,30,0,0
B6,10/25/2021,1106,N346JB,JFK,19:47,23:04,140,130,197,23:21,17,0,0,71,0,116
B6,10/25/2021,2112,N236JB,BOS,17:32,17:22,146,143,-10,17:43,21,0,0,0,0,0
B6,10/26/2021,312,N583JB,BOS,10:19,10:09,143,144,-10,10:31,22,0,0,0,0,0
B6,10/26/2021,563,N534JB,FLL,5:40,5:35,178,171,-5,5:50,15,0,0,0,0,0
B6,10/26/2021,2112,N187JB,BOS,17:32,17:18,146,138,-14,17:32,14,0,0,0,0,0
B6,10/27/2021,312,N643JB,BOS,10:19,10:14,143,167,-5,10:52,38,0,0,19,0,0
B6,10/27/2021,563,N585JB,FLL,5:40,5:35,178,178,-5,5:53,18,0,0,0,0,0
B6,10/27/2021,2112,N279JB,BOS,17:32,17:33,146,144,1,17:55,22,0,0,0,0,0
B6,10/28/2021,312,N663JB,BOS,10:19,10:12,143,141,-7,10:26,14,0,0,0,0,0
B6,10/28/2021,563,N559JB,FLL,5:40,7:26,178,189,106,7:45,19,106,0,11,0,0
B6,10/28/2021,1106,N228JB,JFK,19:47,19:39,140,122,-8,20:00,21,0,0,0,0,0
B6,10/28/2021,2112,N329JB,BOS,17:32,17:23,146,133,-9,17:39,16,0,0,0,0,0
B6,10/29/2021,312,N612JB,BOS,10:19,10:08,143,141,-11,10:27,19,0,0,0,0,0
B6,10/29/2021,563,N588JB,FLL,5:40,5:34,178,188,-6,5:58,24,0,0,0,0,0
B6,10/29/2021,1106,N273JB,JFK,19:47,19:39,140,153,-8,19:57,18,0,0,0,0,0
B6,10/29/2021,2112,N306JB,BOS,17:32,17:24,146,141,-8,17:40,16,0,0,0,0,0
B6,10/30/2021,563,N537JT,FLL,5:40,5:35,178,181,-5,5:56,21,0,0,0,0,0
B6,10/30/2021,1106,N281JB,JFK,19:47,19:36,140,134,-11,19:57,21,0,0,0,0,0
B6,10/30/2021,2112,N334JB,BOS,18:50,18:49,147,131,-1,19:00,11,0,0,0,0,0
B6,10/31/2021,312,N633JB,BOS,9:46,9:37,136,133,-9,10:00,23,0,0,0,0,0
B6,10/31/2021,563,N775JB,FLL,5:39,5:32,186,183,-7,5:47,15,0,0,0,0,0
B6,10/31/2021,906,N348JB,JFK,13:00,12:57,134,127,-3,13:18,21,0,0,0,0,0
B6,10/31/2021,2112,N179JB,BOS,18:00,17:54,147,120,-6,18:09,15,0,0,0,0,0
B6,11/1/2021,312,N524JB,BOS,9:46,9:40,136,117,-6,9:54,14,0,0,0,0,0
B6,11/1/2021,563,N503JB,FLL,5:39,5:40,186,188,1,5:55,15,0,0,0,0,0
B6,11/1/2021,906,N281JB,JFK,13:00,12:51,134,119,-9,13:12,21,0,0,0,0,0
B6,11/1/2021,2112,N190JB,BOS,18:00,18:30,147,117,30,18:44,14,0,0,0,0,0
B6,11/2/2021,312,N807JB,BOS,9:46,9:36,136,123,-10,9:48,12,0,0,0,0,0
B6,11/2/2021,906,N348JB,JFK,12:45,12:37,134,114,-8,12:52,15,0,0,0,0,0
B6,11/2/2021,2112,N292JB,BOS,18:00,17:49,147,123,-11,18:02,13,0,0,0,0,0
B6,11/3/2021,312,N524JB,BOS,9:46,9:34,136,128,-12,9:52,18,0,0,0,0,0
B6,11/3/2021,906,N249JB,JFK,13:00,13:01,134,128,1,13:24,23,0,0,0,0,0
B6,11/3/2021,2112,N353JB,BOS,18:00,17:46,147,134,-14,18:04,18,0,0,0,0,0
B6,11/4/2021,312,N633JB,BOS,9:46,9:34,136,140,-12,9:56,22,0,0,0,0,0
B6,11/4/2021,563,N509JB,FLL,5:39,5:39,186,177,0,5:54,15,0,0,0,0,0
B6,11/4/2021,906,N197JB,JFK,13:00,13:01,134,122,1,13:19,18,0,0,0,0,0
B6,11/4/2021,2112,N317JB,BOS,18:00,17:50,147,150,-10,18:23,33,0,0,0,0,0
B6,11/5/2021,312,N645JB,BOS,9:46,9:38,136,132,-8,9:50,12,0,0,0,0,0
B6,11/5/2021,563,N806JB,FLL,5:39,6:21,186,182,42,6:39,18,38,0,0,0,0
B6,11/5/2021,906,N198JB,JFK,12:45,12:36,134,132,-9,12:48,12,0,0,0,0,0
B6,11/5/2021,2112,N229JB,BOS,18:00,17:46,147,126,-14,17:56,10,0,0,0,0,0
B6,11/6/2021,563,N559JB,FLL,5:39,6:16,186,176,37,6:29,13,27,0,0,0,0
B6,11/6/2021,2112,N184JB,BOS,20:15,19:58,134,132,-17,20:14,16,0,0,0,0,0
B6,11/7/2021,312,N633JB,BOS,9:46,9:37,136,130,-9,9:51,14,0,0,0,0,0
B6,11/7/2021,906,N337JB,JFK,13:15,13:05,134,133,-10,13:29,24,0,0,0,0,0
B6,11/7/2021,1106,N178JB,JFK,6:40,7:15,135,126,35,7:35,20,26,0,0,0,0
B6,11/7/2021,2112,N368JB,BOS,18:25,18:16,145,136,-9,18:35,19,0,0,0,0,0
B6,11/8/2021,312,N633JB,BOS,9:46,9:41,136,135,-5,9:53,12,0,0,0,0,0
B6,11/8/2021,563,N559JB,FLL,5:39,5:39,186,169,0,5:49,10,0,0,0,0,0
B6,11/8/2021,906,N184JB,JFK,13:15,13:03,134,119,-12,13:18,15,0,0,0,0,0
B6,11/8/2021,1106,N229JB,JFK,6:40,7:11,135,110,31,7:25,14,0,0,0,0,0
B6,11/8/2021,2112,N228JB,BOS,18:25,18:15,145,134,-10,18:41,26,0,0,0,0,0
B6,11/9/2021,312,N775JB,BOS,9:46,9:37,136,122,-9,9:56,19,0,0,0,0,0
B6,11/9/2021,1106,N309JB,JFK,6:35,6:21,135,126,-14,6:38,17,0,0,0,0,0
B6,11/9/2021,2112,N292JB,BOS,18:25,18:10,145,127,-15,18:30,20,0,0,0,0,0
B6,11/10/2021,312,N633JB,BOS,9:46,9:32,136,133,-14,9:53,21,0,0,0,0,0
B6,11/10/2021,1106,N294JB,JFK,6:40,6:31,135,126,-9,6:49,18,0,0,0,0,0
B6,11/10/2021,2112,N296JB,BOS,18:25,18:09,145,133,-16,18:35,26,0,0,0,0,0
B6,11/11/2021,312,N306JB,BOS,9:46,9:46,136,135,0,10:05,19,0,0,0,0,0
B6,11/11/2021,906,N346JB,JFK,13:15,13:05,134,134,-10,13:31,26,0,0,0,0,0
B6,11/11/2021,1106,N284JB,JFK,6:40,6:30,135,130,-10,6:46,16,0,0,0,0,0
B6,11/11/2021,2112,N274JB,BOS,18:25,18:11,145,144,-14,18:39,28,0,0,0,0,0
B6,11/12/2021,563,N805JB,FLL,5:44,5:46,186,197,2,6:10,24,0,0,0,0,0
B6,11/12/2021,906,N351JB,JFK,13:15,14:34,134,147,79,15:15,41,11,0,13,0,68
B6,11/12/2021,1106,N267JB,JFK,6:44,7:00,135,127,16,7:15,15,0,0,0,0,0
B6,11/12/2021,2112,N283JB,BOS,18:25,19:15,145,127,50,19:39,24,7,0,0,0,25
B6,11/13/2021,563,N561JB,FLL,5:39,5:29,186,187,-10,5:42,13,0,0,0,0,0
B6,11/13/2021,1106,N373JB,JFK,6:40,6:43,135,127,3,6:56,13,0,0,0,0,0
B6,11/14/2021,906,N977JE,JFK,13:15,15:12,134,132,117,15:33,21,0,0,0,0,115
B6,11/14/2021,1106,N203JB,JFK,6:30,13:24,135,171,414,14:03,39,414,0,36,0,0
B6,11/14/2021,2112,N368JB,BOS,18:25,18:18,145,138,-7,18:43,25,0,0,0,0,0
B6,11/14/2021,2912,N521JB,BOS,7:30,9:44,139,116,134,9:55,11,63,0,0,0,48
B6,11/15/2021,312,N559JB,BOS,9:46,9:42,136,123,-4,9:54,12,0,0,0,0,0
B6,11/15/2021,563,N805JB,FLL,5:39,5:41,186,180,2,6:02,21,0,0,0,0,0
B6,11/15/2021,906,N304JB,JFK,13:15,13:32,134,137,17,14:06,34,17,0,3,0,0
B6,11/15/2021,1106,N249JB,JFK,6:40,7:07,135,121,27,7:22,15,0,0,0,0,0
B6,11/15/2021,2112,N179JB,BOS,18:25,18:16,145,139,-9,18:46,30,0,0,0,0,0
B6,11/16/2021,312,N559JB,BOS,9:46,9:29,136,131,-17,9:49,20,0,0,0,0,0
B6,11/16/2021,1106,N266JB,JFK,6:35,6:18,135,144,-17,6:34,16,0,0,0,0,0
B6,11/16/2021,2112,N284JB,BOS,18:25,18:15,145,136,-10,18:44,29,0,0,0,0,0
B6,11/17/2021,1106,N317JB,JFK,6:40,6:32,135,124,-8,6:49,17,0,0,0,0,0
B6,11/17/2021,2112,N304JB,BOS,18:25,18:21,145,129,-4,18:46,25,0,0,0,0,0
B6,11/18/2021,906,N298JB,JFK,13:15,13:10,134,124,-5,13:28,18,0,0,0,0,0
B6,11/18/2021,1106,N239JB,JFK,6:40,6:34,135,129,-6,6:48,14,0,0,0,0,0
B6,11/19/2021,563,N779JB,FLL,5:40,5:36,186,186,-4,6:02,26,0,0,0,0,0
B6,11/19/2021,906,N216JB,JFK,13:15,13:06,134,116,-9,13:23,17,0,0,0,0,0
B6,11/19/2021,1106,N197JB,JFK,6:40,7:12,135,133,32,7:39,27,30,0,0,0,0
B6,11/19/2021,2112,N298JB,BOS,9:00,8:49,136,146,-11,9:23,34,0,0,0,0,0
B6,11/20/2021,563,N662JB,FLL,5:40,5:45,186,170,5,5:57,12,0,0,0,0,0
B6,11/20/2021,906,N354JB,JFK,13:15,14:24,134,125,69,14:37,13,20,0,0,0,40
B6,11/20/2021,1106,N216JB,JFK,6:40,7:09,135,114,29,7:24,15,0,0,0,0,0
B6,11/20/2021,2112,N348JB,BOS,9:00,8:49,136,126,-11,9:05,16,0,0,0,0,0
B6,11/21/2021,563,N618JB,FLL,5:40,5:41,186,182,1,5:54,13,0,0,0,0,0
B6,11/21/2021,906,N279JB,JFK,13:15,13:22,134,142,7,13:46,24,7,0,8,0,0
B6,11/21/2021,1106,N274JB,JFK,6:40,6:57,135,122,17,7:10,13,0,0,0,0,0
B6,11/21/2021,2112,N298JB,BOS,9:00,8:55,136,137,-5,9:23,28,0,0,0,0,0
B6,11/22/2021,563,N516JB,FLL,5:40,12:43,186,191,423,13:18,35,423,0,5,0,0
B6,11/22/2021,906,N339JB,JFK,13:15,15:03,134,126,108,15:17,14,14,0,0,0,86
B6,11/22/2021,1106,N279JB,JFK,6:40,9:56,135,123,196,10:08,12,184,0,0,0,0
B6,11/22/2021,2112,N206JB,BOS,9:00,11:06,136,127,126,11:22,16,117,0,0,0,0
B6,11/23/2021,563,N662JB,FLL,5:40,5:32,186,189,-8,6:02,30,0,0,0,0,0
B6,11/23/2021,906,N258JB,JFK,13:15,13:10,134,153,-5,13:39,29,0,0,0,0,0
B6,11/23/2021,1106,N334JB,JFK,6:40,7:10,135,125,30,7:31,21,20,0,0,0,0
B6,11/23/2021,2112,N228JB,BOS,9:00,8:48,136,130,-12,9:03,15,0,0,0,0,0
B6,11/24/2021,563,N585JB,FLL,5:40,5:54,186,170,14,6:11,17,0,0,0,0,0
B6,11/24/2021,906,N296JB,JFK,13:15,13:48,134,115,33,14:01,13,0,0,0,0,0
B6,11/24/2021,1106,N355JB,JFK,6:40,7:12,135,128,32,7:33,21,25,0,0,0,0
B6,11/24/2021,2112,N323JB,BOS,9:00,8:53,136,141,-7,9:24,31,0,0,0,0,0
B6,11/25/2021,312,N705JB,BOS,12:18,12:08,139,130,-10,12:17,9,0,0,0,0,0
B6,11/25/2021,563,N662JB,FLL,5:40,5:35,186,189,-5,5:52,17,0,0,0,0,0
B6,11/25/2021,906,N375JB,JFK,13:15,13:09,134,125,-6,13:28,19,0,0,0,0,0
B6,11/25/2021,1106,N238JB,JFK,6:40,7:00,135,119,20,7:13,13,0,0,0,0,0
B6,11/25/2021,2112,N329JB,BOS,9:00,8:50,136,129,-10,9:10,20,0,0,0,0,0
B6,11/26/2021,563,N804JB,FLL,5:40,5:35,186,190,-5,5:52,17,0,0,0,0,0
B6,11/26/2021,906,N368JB,JFK,13:15,13:03,134,141,-12,13:35,32,0,0,0,0,0
B6,11/27/2021,563,N554JB,FLL,5:40,5:32,186,208,-8,5:46,14,0,0,0,0,0
B6,11/27/2021,906,N236JB,JFK,13:15,13:03,134,129,-12,13:31,28,0,0,0,0,0
B6,11/27/2021,1106,N296JB,JFK,6:40,7:12,135,115,32,7:24,12,0,0,0,0,0
B6,11/27/2021,2112,N375JB,BOS,9:00,8:51,136,131,-9,9:10,19,0,0,0,0,0
B6,11/28/2021,563,N804JB,FLL,5:40,5:35,186,180,-5,5:57,22,0,0,0,0,0
B6,11/28/2021,906,N198JB,JFK,13:15,13:30,134,143,15,13:40,10,15,0,9,0,0
B6,11/28/2021,1106,N353JB,JFK,6:40,6:58,135,113,18,7:13,15,0,0,0,0,0
B6,11/28/2021,2112,N279JB,BOS,9:00,8:53,136,147,-7,9:22,29,0,0,0,0,0
B6,11/29/2021,563,N794JB,FLL,5:40,5:33,186,180,-7,5:48,15,0,0,0,0,0
B6,11/29/2021,906,N193JB,JFK,13:15,13:30,134,121,15,13:47,17,0,0,0,0,0
B6,11/29/2021,1106,N355JB,JFK,6:40,7:06,135,119,26,7:18,12,0,0,0,0,0
B6,11/29/2021,2112,N296JB,BOS,9:00,9:00,136,133,0,9:17,17,0,0,0,0,0
B6,11/30/2021,563,N605JB,FLL,5:40,5:48,186,176,8,6:04,16,0,0,0,0,0
B6,11/30/2021,1106,N265JB,JFK,6:40,6:53,135,117,13,7:06,13,0,0,0,0,0
B6,11/30/2021,2112,N355JB,BOS,9:00,8:51,136,138,-9,9:10,19,0,0,0,0,0
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 SOURCE: Bureau of Transportation Statistics,,,,,,,,,,,,,,,,
